state   county   lat  lon
Minnesota	Clay County	46.8984	-96.4949
Tennessee	Haywood County	35.5867	-89.2827
Utah	Box Elder County	41.6226	-113.0603
Mississippi	Tippah County	34.7636	-88.9188
West Virginia	Marshall County	39.8544	-80.6718
West Virginia	Jackson County	38.8342	-81.6777
Idaho	Elmore County	43.3947	-115.4712
Maryland	Baltimore County	39.4432	-76.6166
North Dakota	Benson County	48.0717	-99.3512
Missouri	Pike County	39.3400	-91.1716
Ohio	Lawrence County	38.6039	-82.5172
Missouri	Scott County	37.0478	-89.5681
Ohio	Adams County	38.8345	-83.4781
Texas	Erath County	32.2367	-98.2205
Georgia	Habersham County	34.6344	-83.5259
Georgia	Wilkinson County	32.8043	-83.1755
West Virginia	Monongalia County	39.6336	-80.0591
Ohio	Crawford County	40.8485	-82.9248
Florida	DeSoto County	27.1906	-81.8063
Ohio	Guernsey County	40.0567	-81.4979
Michigan	Barry County	42.5828	-85.3146
Missouri	Stone County	36.7458	-93.4578
Virginia	Richmond city	37.5314	-77.4760
North Carolina	Stokes County	36.3938	-80.2699
Iowa	Clarke County	41.0297	-93.7853
Iowa	Fayette County	42.8641	-91.8404
California	Marin County	38.0514	-122.7464
Texas	Randall County	34.9625	-101.8955
Texas	Rusk County	32.1094	-94.7564
Iowa	Warren County	41.3324	-93.5688
Ohio	Van Wert County	40.8555	-84.5858
Florida	Glades County	26.9548	-81.1908
Georgia	Meriwether County	33.0293	-84.6671
Colorado	Costilla County	37.2775	-105.4289
Texas	Coryell County	31.3912	-97.7980
Iowa	Adair County	41.3285	-94.4782
Georgia	Chattahoochee County	32.3474	-84.7880
California	Mariposa County	37.5743	-119.9117
Missouri	Howard County	39.1434	-92.6959
Oregon	Marion County	44.9009	-122.5763
Wisconsin	Milwaukee County	42.9126	-87.8623
Minnesota	Scott County	44.6518	-93.5337
Ohio	Pickaway County	39.6489	-83.0528
Virginia	Powhatan County	37.5494	-77.9129
Colorado	Broomfield County	39.9536	-105.0508
Tennessee	Lawrence County	35.2205	-87.3965
Michigan	Antrim County	45.0055	-85.1756
South Carolina	Marlboro County	34.6017	-79.6794
Idaho	Benewah County	47.2185	-116.6335
Illinois	Lee County	41.7474	-89.2994
Nebraska	Nemaha County	40.3874	-95.8527
North Carolina	Carteret County	34.8583	-76.5359
Kansas	Pottawatomie County	39.3822	-96.3371
Michigan	Jackson County	42.2485	-84.4209
Texas	Comal County	29.8124	-98.2581
Massachusetts	Nantucket County	41.2934	-70.1022
South Carolina	Bamberg County	33.2030	-81.0532
Texas	Aransas County	28.1226	-96.9675
Georgia	Berrien County	31.2887	-83.2279
Indiana	Vermillion County	39.8540	-87.4621
Michigan	Roscommon County	44.3395	-84.6113
North Carolina	Alleghany County	36.4894	-81.1323
California	Lassen County	40.7153	-120.6212
Virginia	Falls Church city	38.8847	-77.1756
Florida	Manatee County	27.4756	-82.3931
Ohio	Muskingum County	39.9660	-81.9435
Colorado	Chaffee County	38.7346	-106.3000
Colorado	Crowley County	38.3062	-103.7727
Colorado	Fremont County	38.4552	-105.4250
Mississippi	Pearl River County	30.7748	-89.5869
Mississippi	Perry County	31.1693	-88.9888
Nebraska	Custer County	41.3939	-99.7269
Florida	Calhoun County	30.3888	-85.1979
Kentucky	Kenton County	38.9305	-84.5334
Iowa	Chickasaw County	43.0597	-92.3172
Illinois	DeKalb County	41.8946	-88.7690
Iowa	Hancock County	43.0754	-93.7437
North Dakota	Stark County	46.8170	-102.6620
Michigan	Luce County	46.5110	-85.5176
Oklahoma	Carter County	34.2518	-97.2879
North Carolina	Pasquotank County	36.2652	-76.2607
New Mexico	Taos County	36.5772	-105.6389
Mississippi	Bolivar County	33.7991	-90.8841
Nevada	Nye County	37.9659	-116.4590
Tennessee	Hawkins County	36.4521	-82.9315
North Dakota	Bowman County	46.1101	-103.5059
Pennsylvania	Fulton County	39.9108	-78.1226
Louisiana	Lafayette Parish	30.2065	-92.0642
Texas	Jack County	33.2322	-98.1712
Illinois	Stark County	41.0969	-89.7974
Oklahoma	Greer County	34.9339	-99.5530
Texas	Hemphill County	35.8160	-100.2792
Idaho	Nez Perce County	46.3338	-116.7609
South Dakota	Walworth County	45.4276	-100.0279
California	Napa County	38.5071	-122.3259
Oklahoma	Cotton County	34.2907	-98.3734
Missouri	Washington County	37.9426	-90.8970
New York	Cayuga County	43.0085	-76.5746
Texas	Shackelford County	32.7438	-99.3470
Texas	San Jacinto County	30.5744	-95.1631
Iowa	Dubuque County	42.4635	-90.8788
Virginia	Goochland County	37.7188	-77.9176
Kansas	Sherman County	39.3514	-101.7199
Ohio	Richland County	40.7742	-82.5428
Illinois	Adams County	39.9861	-91.1950
Ohio	Champaign County	40.1328	-83.7676
New Hampshire	Sullivan County	43.3612	-72.2221
Illinois	Iroquois County	40.7489	-87.8336
Iowa	Poweshiek County	41.6846	-92.5229
Ohio	Wayne County	40.8297	-81.8872
Georgia	Fayette County	33.4127	-84.4939
Georgia	Hancock County	33.2692	-83.0005
Texas	Kendall County	29.9435	-98.7093
New York	Greene County	42.2798	-74.1420
Virginia	Orange County	38.2493	-78.0111
Oklahoma	McCurtain County	34.1171	-94.7661
Georgia	Tift County	31.4570	-83.5259
Nebraska	Cass County	40.9099	-96.1406
South Dakota	Kingsbury County	44.3630	-97.4993
Wyoming	Converse County	42.9846	-105.5248
New York	Herkimer County	43.5710	-74.8411
North Dakota	Logan County	46.4693	-99.5046
Michigan	Gogebic County	46.4881	-89.7883
Minnesota	Becker County	46.9376	-95.7418
Alabama	Marshall County	34.3096	-86.3217
Tennessee	Union County	36.2841	-83.8361
West Virginia	Mineral County	39.4048	-78.9567
Wisconsin	Ashland County	46.5444	-90.6797
Illinois	Ford County	40.5965	-88.2246
North Dakota	Emmons County	46.2843	-100.2378
California	Shasta County	40.7605	-122.0436
Louisiana	Vermilion Parish	29.8066	-92.3214
Arkansas	Randolph County	36.3413	-91.0284
Wisconsin	Oneida County	45.7162	-89.5345
Louisiana	East Carroll Parish	32.7302	-91.2341
Louisiana	East Feliciana Parish	30.8398	-91.0434
Louisiana	St. Bernard Parish	29.9181	-89.2635
Texas	Wharton County	29.2785	-96.2297
Texas	Floyd County	34.0737	-101.3033
Kentucky	Madison County	37.7255	-84.2784
Tennessee	Blount County	35.6882	-83.9230
Montana	Gallatin County	45.5181	-111.1639
South Carolina	Darlington County	34.3322	-79.9621
Alabama	Escambia County	31.1223	-87.1684
Georgia	Haralson County	33.7952	-85.2201
Kansas	Allen County	37.8842	-95.3009
Illinois	Douglas County	39.7661	-88.2229
Virginia	Greene County	38.2980	-78.4702
Wisconsin	Waushara County	44.1128	-89.2398
Arkansas	Izard County	36.0949	-91.9136
California	Monterey County	36.2401	-121.3156
New Mexico	Grant County	32.7321	-108.3815
Missouri	Miller County	38.2167	-92.4299
North Carolina	Wilkes County	36.2089	-81.1661
Missouri	Platte County	39.3787	-94.7615
Missouri	Buchanan County	39.6604	-94.8082
Alabama	Limestone County	34.8102	-86.9814
Indiana	Henry County	39.9296	-85.3974
Nebraska	Polk County	41.1879	-97.5707
Ohio	Ottawa County	41.5455	-83.0126
Minnesota	Norman County	47.3295	-96.4638
Iowa	Shelby County	41.6790	-95.3089
Maryland	Carroll County	39.5633	-77.0153
Iowa	Benton County	42.0925	-92.0576
Kentucky	Martin County	37.7968	-82.5066
Minnesota	Chisago County	45.5054	-92.9038
Kentucky	Owsley County	37.4236	-83.6916
Pennsylvania	Bradford County	41.7915	-76.5021
West Virginia	Hancock County	40.5170	-80.5702
Missouri	Cole County	38.5032	-92.2800
Michigan	Berrien County	41.7914	-86.7425
Pennsylvania	Huntingdon County	40.4223	-77.9686
Nebraska	Dawes County	42.7130	-103.1354
Virginia	Patrick County	36.6671	-80.2864
Michigan	Montmorency County	45.0241	-84.1301
Michigan	Oscoda County	44.6873	-84.1269
New Mexico	Colfax County	36.6130	-104.6401
Illinois	St. Clair County	38.4702	-89.9285
Illinois	Washington County	38.3531	-89.4172
Pennsylvania	Bedford County	39.9986	-78.4947
Arkansas	Scott County	34.8589	-94.0636
Kansas	Labette County	37.1915	-95.2975
Pennsylvania	Lawrence County	40.9927	-80.3344
Ohio	Harrison County	40.2923	-81.0916
North Carolina	Alexander County	35.9210	-81.1775
New Jersey	Cape May County	39.0858	-74.8464
New Hampshire	Cheshire County	42.9255	-72.2482
Minnesota	Marshall County	48.3627	-96.3578
Virginia	King William County	37.7083	-77.0911
Colorado	Huerfano County	37.6878	-104.9599
Texas	Karnes County	28.9090	-97.8522
Tennessee	Chester County	35.4203	-88.6114
Illinois	Scott County	39.6370	-90.4778
Utah	Millard County	38.9567	-113.1331
Utah	Morgan County	41.0910	-111.5779
Texas	Kaufman County	32.5989	-96.2884
Arizona	Greenlee County	33.2389	-109.2423
Arizona	Maricopa County	33.3452	-112.4989
Michigan	Ogemaw County	44.3333	-84.1281
Tennessee	Jackson County	36.3542	-85.6741
Illinois	Richland County	38.7122	-88.0855
Alabama	Blount County	33.9774	-86.5664
Montana	Liberty County	48.5597	-111.0369
Texas	Duval County	27.6811	-98.4974
Missouri	Ralls County	39.5535	-91.5248
Texas	Johnson County	32.3797	-97.3649
Georgia	Clay County	31.6198	-84.9926
Oregon	Grant County	44.4963	-119.0141
Oregon	Coos County	43.1859	-124.0941
Texas	Franklin County	33.1758	-95.2191
New York	Warren County	43.5551	-73.8381
Virginia	Madison County	38.4121	-78.2770
Oklahoma	Atoka County	34.3925	-96.0366
Illinois	Menard County	40.0226	-89.7941
Georgia	Bartow County	34.2409	-84.8382
Florida	Lake County	28.7641	-81.7123
Oklahoma	Okmulgee County	35.6435	-95.9659
North Dakota	Sheridan County	47.5814	-100.3310
Indiana	Fulton County	41.0504	-86.2650
Kansas	Johnson County	38.8839	-94.8223
Maryland	Calvert County	38.5227	-76.5298
Wisconsin	Washburn County	45.8925	-91.7964
Washington	Jefferson County	47.8057	-123.5271
Minnesota	Winona County	43.9814	-91.7770
Mississippi	Warren County	32.3561	-90.8524
Missouri	Andrew County	39.9889	-94.8036
Missouri	Montgomery County	38.9352	-91.4654
Kansas	Cherokee County	37.1694	-94.8457
North Carolina	Halifax County	36.2514	-77.6448
New Mexico	Sandoval County	35.6851	-106.8831
Kentucky	Clay County	37.1643	-83.7155
Pennsylvania	Clinton County	41.2395	-77.6290
Oregon	Linn County	44.4889	-122.5372
Wisconsin	Lafayette County	42.6556	-90.1303
Oklahoma	Washington County	36.7044	-95.9063
West Virginia	Preston County	39.4690	-79.6689
Wisconsin	Waupaca County	44.4780	-88.9670
Texas	Edwards County	29.9859	-100.3074
Oregon	Lake County	42.7884	-120.3898
Missouri	Ozark County	36.6496	-92.4585
Texas	Waller County	30.0136	-95.9821
Alabama	Monroe County	31.5803	-87.3833
Vermont	Essex County	44.7240	-71.7327
Virginia	Lunenburg County	36.9456	-78.2405
North Dakota	Traill County	47.4462	-97.1648
Georgia	Hall County	34.3176	-83.8185
Georgia	Treutlen County	32.4096	-82.5709
Georgia	Calhoun County	31.5213	-84.6263
Wisconsin	Vilas County	46.0498	-89.5013
Minnesota	Beltrami County	47.8795	-95.0050
Maryland	Dorchester County	38.4292	-76.0474
Pennsylvania	Columbia County	41.0455	-76.4043
Ohio	Clark County	39.9170	-83.7837
Texas	Maverick County	28.7298	-100.3167
Arizona	Pima County	32.1280	-111.7837
New Mexico	Cibola County	34.9283	-107.9927
New Jersey	Burlington County	39.8758	-74.6630
Vermont	Rutland County	43.6124	-73.0603
Georgia	Early County	31.3242	-84.9067
Massachusetts	Dukes County	41.3810	-70.7015
North Dakota	McHenry County	48.2338	-100.6333
Nebraska	Wayne County	42.2107	-97.1262
North Dakota	LaMoure County	46.4642	-98.5261
Idaho	Butte County	43.6851	-113.1776
New Hampshire	Coos County	44.6525	-71.2894
North Dakota	Kidder County	46.9383	-99.7312
Texas	Kleberg County	27.4387	-97.6606
Indiana	Porter County	41.5099	-87.0713
Mississippi	Newton County	32.4020	-89.1184
North Carolina	Sampson County	34.9893	-78.3713
Tennessee	Moore County	35.2889	-86.3587
Florida	Pinellas County	27.9053	-82.7981
Illinois	Hamilton County	38.0852	-88.5390
Arkansas	Perry County	34.9464	-92.9269
Kansas	Cheyenne County	39.7899	-101.7273
Colorado	Delta County	38.8616	-107.8649
Iowa	Wayne County	40.7400	-93.3326
Texas	Gaines County	32.7439	-102.6316
Alabama	Marion County	34.1382	-87.8816
North Carolina	Watauga County	36.2354	-81.7099
Virginia	Roanoke city	37.2785	-79.9582
Texas	Martin County	32.3098	-101.9618
Texas	Bowie County	33.4461	-94.4224
Utah	Weber County	41.2703	-111.8769
Missouri	Marion County	39.8075	-91.6354
New York	Jefferson County	43.9964	-76.0530
Iowa	Jackson County	42.1642	-90.5746
North Dakota	Nelson County	47.9187	-98.2044
New York	Clinton County	44.7527	-73.7056
Colorado	Garfield County	39.5994	-107.9098
Missouri	Ray County	39.3084	-93.9957
Ohio	Hocking County	39.4903	-82.4834
Alabama	Lowndes County	32.1479	-86.6506
Georgia	Candler County	32.4039	-82.0713
Iowa	Linn County	42.0780	-91.5977
California	Trinity County	40.6479	-123.1147
Georgia	Muscogee County	32.5102	-84.8749
Mississippi	Tallahatchie County	33.9545	-90.1722
Kansas	Atchison County	39.5325	-95.3134
Texas	Andrews County	32.3123	-102.6402
Ohio	Miami County	40.0533	-84.2284
Texas	Potter County	35.3987	-101.8938
Oklahoma	Seminole County	35.1584	-96.6029
South Carolina	Aiken County	33.5500	-81.6330
California	Mendocino County	39.4324	-123.4429
Virginia	Chesapeake city	36.6794	-76.3018
Wyoming	Sweetwater County	41.6603	-108.8757
Texas	Garza County	33.1838	-101.3011
West Virginia	Hardy County	39.0114	-78.8417
Wisconsin	Ozaukee County	43.5018	-87.8476
Tennessee	Sullivan County	36.5097	-82.3013
South Carolina	Laurens County	34.4837	-82.0055
Wyoming	Crook County	44.5893	-104.5673
Wisconsin	Sheboygan County	43.7412	-87.7315
Massachusetts	Hampden County	42.1362	-72.6356
Texas	Caldwell County	29.8324	-97.6281
Kansas	Cloud County	39.4873	-97.6414
California	Inyo County	36.5622	-117.4042
Alabama	Coosa County	32.9314	-86.2435
Iowa	Dickinson County	43.3896	-95.1961
Kentucky	Harlan County	36.8592	-83.2215
Kansas	Geary County	39.0021	-96.7681
Pennsylvania	Berks County	40.4140	-75.9269
Tennessee	Carter County	36.2847	-82.1266
Minnesota	Lyon County	44.4092	-95.8473
Virginia	Charlotte County	37.0090	-78.6586
Tennessee	Washington County	36.2957	-82.4950
South Carolina	Newberry County	34.2899	-81.5997
Virginia	Isle of Wight County	36.9014	-76.7076
Oregon	Wheeler County	44.7364	-120.0269
Missouri	Butler County	36.7152	-90.4031
Louisiana	Iberville Parish	30.2707	-91.3659
Mississippi	Sharkey County	32.8924	-90.8276
Virginia	Fauquier County	38.7441	-77.8215
Virginia	Radford city	37.1201	-80.5591
Nevada	Douglas County	38.9051	-119.6090
Florida	Franklin County	29.6778	-84.8152
Indiana	Greene County	39.0471	-87.0048
Indiana	Rush County	39.6224	-85.4665
Wisconsin	Washington County	43.3912	-88.2329
Missouri	Laclede County	37.6597	-92.5948
Pennsylvania	Mercer County	41.3000	-80.2528
Arkansas	Craighead County	35.8277	-90.6314
Missouri	Saline County	39.1358	-93.2042
Illinois	White County	38.0873	-88.1786
Illinois	De Witt County	40.1815	-88.9019
Nevada	White Pine County	39.4182	-114.9006
Minnesota	Goodhue County	44.4062	-92.7160
North Carolina	Swain County	35.5688	-83.4656
Florida	Pasco County	28.3098	-82.5110
Florida	Sumter County	28.7153	-82.0699
New York	Nassau County	40.7296	-73.5894
North Dakota	Steele County	47.4511	-97.7189
Indiana	Vanderburgh County	38.0201	-87.5862
Missouri	Franklin County	38.4130	-91.0728
North Carolina	Avery County	36.0721	-81.9203
West Virginia	Wood County	39.2116	-81.5162
Wisconsin	Bayfield County	46.6342	-91.1773
Tennessee	Stewart County	36.4585	-87.8119
Wisconsin	Portage County	44.4762	-89.4981
South Carolina	Lexington County	33.8992	-81.2661
Maryland	Anne Arundel County	38.9916	-76.5609
Wisconsin	Fond du Lac County	43.7547	-88.4933
West Virginia	Webster County	38.4835	-80.4491
Wisconsin	Kewaunee County	44.6057	-87.4480
Texas	Parmer County	34.5322	-102.7849
Oklahoma	Woods County	36.7270	-98.8636
Kentucky	Elliott County	38.1169	-83.0961
Massachusetts	Berkshire County	42.3715	-73.2179
Missouri	Chariton County	39.5180	-92.9616
Colorado	Rio Blanco County	39.9726	-108.2007
Colorado	Morgan County	40.2632	-103.8122
Oregon	Malheur County	43.1886	-117.6032
New Jersey	Middlesex County	40.4396	-74.4074
Kansas	Russell County	38.9160	-98.7709
Illinois	Putnam County	41.1990	-89.2983
South Dakota	Haakon County	44.2881	-101.5409
Tennessee	Macon County	36.5378	-86.0010
Arkansas	Cleburne County	35.5663	-92.0600
Alabama	Pike County	31.7987	-85.9416
Idaho	Adams County	44.8770	-116.4616
Massachusetts	Bristol County	41.7486	-71.0889
Pennsylvania	Schuylkill County	40.7037	-76.2178
North Dakota	Wells County	47.5809	-99.6822
North Carolina	Cleveland County	35.3346	-81.5571
Arkansas	Hot Spring County	34.3152	-92.9441
Maryland	Frederick County	39.4702	-77.3976
Illinois	Schuyler County	40.1569	-90.6135
California	Mono County	37.9158	-118.8752
California	Tuolumne County	38.0214	-119.9647
New Mexico	Doña Ana County	32.3499	-106.8350
Georgia	Crisp County	31.9203	-83.7565
Arkansas	Columbia County	33.2230	-93.2328
North Dakota	Griggs County	47.4563	-98.2323
California	Solano County	38.2672	-121.9396
Iowa	Clayton County	42.8410	-91.3236
Texas	Titus County	33.2146	-94.9668
West Virginia	Hampshire County	39.3121	-78.6120
North Carolina	Moore County	35.3083	-79.4927
Kansas	Barton County	38.4812	-98.7678
North Dakota	Slope County	46.4458	-103.4625
Louisiana	Richland Parish	32.4132	-91.7484
Nebraska	Garfield County	41.9069	-98.9512
Louisiana	St. Martin Parish	30.1214	-91.6115
Alabama	Sumter County	32.5975	-88.2001
Alabama	Winston County	34.1546	-87.3653
Florida	Seminole County	28.6901	-81.1320
Mississippi	Forrest County	31.1886	-89.2594
Michigan	Ingham County	42.6035	-84.3738
Kansas	Shawnee County	39.0418	-95.7557
South Dakota	Hanson County	43.6806	-97.7968
Minnesota	Itasca County	47.4908	-93.6111
Colorado	Lincoln County	38.9937	-103.5076
New York	Madison County	42.9100	-75.6636
New York	Washington County	43.3124	-73.4394
Indiana	Johnson County	39.4961	-86.0943
Texas	Terry County	33.1712	-102.3393
New Mexico	Harding County	35.8594	-103.8534
Alabama	Talladega County	33.3693	-86.1759
Wisconsin	Langlade County	45.2549	-89.0671
Texas	Foard County	33.9633	-99.8168
Iowa	Buena Vista County	42.7415	-95.1414
Iowa	Mills County	41.0337	-95.6191
Texas	Real County	29.8301	-99.8125
Ohio	Delaware County	40.2789	-83.0075
North Carolina	Forsyth County	36.1325	-80.2570
Nevada	Carson City	39.1531	-119.7474
Iowa	Dallas County	41.6853	-94.0407
Texas	Carson County	35.4055	-101.3554
Georgia	Sumter County	32.0423	-84.2043
Missouri	Wayne County	37.1111	-90.4539
South Carolina	Anderson County	34.5212	-82.6386
Wyoming	Carbon County	41.7036	-106.9332
Montana	Silver Bow County	45.8962	-112.6601
Illinois	Stephenson County	42.3497	-89.6660
Michigan	Lapeer County	43.0886	-83.2243
Louisiana	Claiborne Parish	32.8272	-92.9897
Mississippi	Yalobusha County	34.0307	-89.7038
Michigan	Kalkaska County	44.6789	-85.0890
Louisiana	Evangeline Parish	30.7207	-92.4041
Tennessee	Hardeman County	35.2188	-88.9887
Arizona	Cochise County	31.8401	-109.7752
New Mexico	Hidalgo County	31.8981	-108.7519
North Dakota	Divide County	48.8148	-103.5093
California	San Bernardino County	34.8567	-116.1816
Colorado	Montezuma County	37.3380	-108.5958
Mississippi	Clarke County	32.0454	-88.6880
Iowa	Marion County	41.3314	-93.0939
Nebraska	Douglas County	41.2971	-96.1541
Virginia	Fairfax city	38.8532	-77.2990
Oklahoma	Harmon County	34.7460	-99.8442
Missouri	Cedar County	37.7337	-93.8500
Georgia	Clarke County	33.9522	-83.3672
Idaho	Valley County	44.8560	-115.6181
Texas	Knox County	33.6119	-99.7304
Arkansas	Ouachita County	33.5912	-92.8784
Ohio	Darke County	40.1315	-84.6212
Oklahoma	Kay County	36.8149	-97.1439
South Dakota	Dewey County	45.1480	-100.8380
Oregon	Tillamook County	45.4559	-123.7593
Georgia	Coweta County	33.3529	-84.7621
Mississippi	Simpson County	31.9025	-89.9177
Mississippi	Stone County	30.7902	-89.1123
California	Contra Costa County	37.9195	-121.9515
Tennessee	Carroll County	35.9657	-88.4524
Virginia	Henrico County	37.4375	-77.3003
Indiana	Owen County	39.3173	-86.8388
New York	Westchester County	41.1527	-73.7458
Missouri	Bollinger County	37.3184	-90.0246
West Virginia	McDowell County	37.3828	-81.6582
West Virginia	Harrison County	39.2792	-80.3865
North Carolina	Granville County	36.2999	-78.6576
Nebraska	Pierce County	42.2714	-97.6110
Georgia	Bleckley County	32.4354	-83.3317
Georgia	Burke County	33.0602	-82.0002
Illinois	Union County	37.4857	-89.2446
Illinois	Kankakee County	41.1395	-87.8611
North Dakota	McIntosh County	46.1087	-99.4165
Nebraska	Platte County	41.5769	-97.5135
North Carolina	Warren County	36.3981	-78.0999
Georgia	Marion County	32.3593	-84.5287
South Dakota	Clay County	42.9161	-96.9805
Delaware	Sussex County	38.6732	-75.3370
Georgia	Jasper County	33.3170	-83.6892
Missouri	Randolph County	39.4392	-92.4930
Kansas	Butler County	37.7736	-96.8388
Texas	Hays County	30.0612	-98.0293
Texas	Medina County	29.3537	-99.1111
Michigan	Mason County	43.9572	-86.4429
South Carolina	Beaufort County	32.3581	-80.6894
South Dakota	Yankton County	43.0066	-97.3884
Wisconsin	Rock County	42.6699	-89.0753
South Carolina	Pickens County	34.8854	-82.7234
Washington	Columbia County	46.2929	-117.9116
Indiana	Clinton County	40.3059	-86.4776
Illinois	Clinton County	38.6063	-89.4262
Idaho	Minidoka County	42.8572	-113.6398
Pennsylvania	Sullivan County	41.4393	-76.5117
Mississippi	Rankin County	32.2671	-89.9461
Texas	Motley County	34.0579	-100.7932
Oregon	Lane County	43.9283	-122.8976
Texas	Wichita County	33.9882	-98.7080
Michigan	Shiawassee County	42.9515	-84.1464
Kansas	Jewell County	39.7770	-98.2226
Kansas	Mitchell County	39.3930	-98.2074
Florida	Bradford County	29.9524	-82.1667
Mississippi	Marion County	31.2302	-89.8217
Mississippi	George County	30.8554	-88.6423
Illinois	Jo Daviess County	42.3624	-90.2115
Indiana	Hancock County	39.8225	-85.7732
Virginia	Franklin city	36.6840	-76.9414
Texas	Midland County	31.8143	-102.0025
Kansas	Scott County	38.4819	-100.9064
Montana	Cascade County	47.3166	-111.3503
Virginia	Harrisonburg city	38.4363	-78.8733
Illinois	Williamson County	37.7304	-88.9300
Montana	Flathead County	48.2954	-114.0521
Kansas	Stevens County	37.2017	-101.3173
Kentucky	Fayette County	38.0407	-84.4583
Kentucky	Hancock County	37.8433	-86.7928
South Dakota	Brown County	45.5893	-98.3522
West Virginia	Barbour County	39.1397	-79.9969
Tennessee	Wayne County	35.2428	-87.8198
Nebraska	Box Butte County	42.2104	-103.0818
Pennsylvania	Northumberland County	40.8515	-76.7099
Texas	Victoria County	28.7964	-96.9712
Virginia	Buena Vista city	37.7293	-79.3581
Michigan	St. Clair County	42.9288	-82.6689
Nebraska	Thurston County	42.1541	-96.5339
Vermont	Lamoille County	44.6112	-72.6327
Virginia	Franklin County	36.9912	-79.8827
Oklahoma	Blaine County	35.8778	-98.4290
Washington	Kittitas County	47.1244	-120.6767
Indiana	Randolph County	40.1641	-85.0058
Utah	Kane County	37.2751	-111.8153
West Virginia	Tucker County	39.1112	-79.5600
Wisconsin	Crawford County	43.2428	-90.9352
Alabama	Jackson County	34.7641	-85.9801
Iowa	Mahaska County	41.3308	-92.6364
Kansas	Douglas County	38.8964	-95.2909
Kentucky	Daviess County	37.7317	-87.0871
Kentucky	Powell County	37.8096	-83.8312
Missouri	Jasper County	37.2052	-94.3373
Oregon	Union County	45.3041	-117.9991
Georgia	Henry County	33.4529	-84.1540
North Dakota	Adams County	46.0968	-102.5332
North Carolina	Pamlico County	35.1476	-76.6653
Kentucky	Graves County	36.7233	-88.6499
Pennsylvania	Cambria County	40.5102	-78.7105
Tennessee	McMinn County	35.4245	-84.6199
Michigan	Livingston County	42.6025	-83.9117
Colorado	Adams County	39.8743	-104.3319
Pennsylvania	Lackawanna County	41.4366	-75.6088
Oklahoma	Pontotoc County	34.7214	-96.6918
Oklahoma	Creek County	35.9074	-96.3802
Texas	Tyler County	30.7693	-94.3757
Tennessee	Van Buren County	35.6992	-85.4584
Oklahoma	Pottawatomie County	35.2114	-96.9570
New Mexico	Socorro County	33.9917	-106.9391
Georgia	Atkinson County	31.2968	-82.8782
Florida	Duval County	30.3352	-81.6481
Texas	Falls County	31.2519	-96.9341
Arkansas	Yell County	34.9977	-93.4083
Kansas	Comanche County	37.1814	-99.2513
Kentucky	Jessamine County	37.8733	-84.5840
Kentucky	Monroe County	36.7141	-85.7135
Oklahoma	Kiowa County	34.9215	-98.9816
South Dakota	Lake County	44.0284	-97.1232
North Carolina	Caswell County	36.3943	-79.3396
Texas	Presidio County	30.0059	-104.2616
Ohio	Greene County	39.6875	-83.8949
Texas	Willacy County	26.4819	-97.5947
New Mexico	Los Alamos County	35.8700	-106.3080
Alabama	Baldwin County	30.6592	-87.7461
Iowa	Appanoose County	40.7442	-92.8731
Virginia	New Kent County	37.5102	-76.9993
Georgia	Talbot County	32.7046	-84.5300
New York	Lewis County	43.7827	-75.4441
West Virginia	Clay County	38.4598	-81.0819
Indiana	Jefferson County	38.7836	-85.4401
Virginia	Bedford County	37.3123	-79.5272
New Mexico	Mora County	35.9828	-104.9219
Nebraska	Boone County	41.7039	-98.0705
Missouri	Oregon County	36.6853	-91.4018
Tennessee	Houston County	36.2858	-87.7056
Pennsylvania	Wyoming County	41.5252	-76.0087
North Carolina	Lenoir County	35.2401	-77.6355
Indiana	Vigo County	39.4309	-87.3910
Indiana	Elkhart County	41.6007	-85.8640
Virginia	Grayson County	36.6522	-81.2153
Texas	Lubbock County	33.6115	-101.8199
Minnesota	Meeker County	45.1232	-94.5273
Ohio	Ashland County	40.8433	-82.2701
Nebraska	Madison County	41.9099	-97.6069
Florida	Martin County	27.0836	-80.3982
Colorado	Mineral County	37.5491	-107.0032
Georgia	Dawson County	34.4426	-84.1733
Georgia	Johnson County	32.6946	-82.6640
Arkansas	Monroe County	34.6795	-91.2033
Missouri	Dallas County	37.6836	-93.0338
Virginia	Pittsylvania County	36.8217	-79.3985
Kansas	Pawnee County	38.1815	-99.2348
Kansas	Wyandotte County	39.1154	-94.7631
Florida	Dixie County	29.5527	-83.2362
Michigan	Tuscola County	43.4879	-83.4366
Kansas	Graham County	39.3550	-99.8799
Louisiana	St. Landry Parish	30.5834	-91.9893
Tennessee	Giles County	35.2027	-87.0353
Ohio	Lucas County	41.6823	-83.4689
Arkansas	Mississippi County	35.7669	-90.0522
Indiana	Floyd County	38.3181	-85.9118
Kansas	Morton County	37.1852	-101.8095
Kentucky	Grant County	38.6492	-84.6259
Kentucky	Taylor County	37.3662	-85.3281
North Carolina	Graham County	35.3484	-83.8309
West Virginia	Logan County	37.8306	-81.9409
West Virginia	Pleasants County	39.3681	-81.1612
Virginia	Giles County	37.3181	-80.6983
West Virginia	Fayette County	38.0309	-81.0861
Washington	Snohomish County	48.0549	-121.7650
New Mexico	Eddy County	32.4578	-104.3064
Nebraska	McPherson County	41.6484	-101.1209
Nebraska	Red Willow County	40.1694	-100.4686
Nebraska	Rock County	42.3947	-99.4209
